split_mode,feature_type,n_train,n_val,n_test,seed,n_pos_req,n_neg_req,pos_metric,neg_metric,overall_metric,best_epoch
domain,rdkit2d+flag,,,,2,0,7000,0.3989872143914302,0.6784015777102338,0.6714065039299832,6
domain,rdkit2d+flag,,,,3,0,7000,0.3590237708348367,0.6785690507927269,0.6705693081345134,9
domain,rdkit2d+flag,,,,4,0,7000,0.3663184989450706,0.6844248588133163,0.6764611388357182,8
domain,rdkit2d+flag,,,,0,10,6990,0.37067822604957557,0.6802369972276429,0.6724872660909952,8
domain,rdkit2d+flag,,,,1,10,6990,0.34174085180792546,0.6809175224169642,0.6724263112085337,8
domain,rdkit2d+flag,,,,2,10,6990,0.43585389397210544,0.678921858874414,0.6728367079049349,9
domain,rdkit2d+flag,,,,3,10,6990,0.3574075326323509,0.6860829075076318,0.6778545945507807,7
domain,rdkit2d+flag,,,,4,10,6990,0.3844894828895728,0.683657329499299,0.6761677317306405,6
domain,rdkit2d+flag,,,,0,50,6950,0.5944759411116441,0.6834473099390818,0.6812199309535625,9
domain,rdkit2d+flag,,,,1,50,6950,0.5414032795363002,0.6840144234540714,0.6804441851958819,11
domain,rdkit2d+flag,,,,2,50,6950,0.547611102875736,0.6860947868575511,0.6826278789665794,8
domain,rdkit2d+flag,,,,3,50,6950,0.5279569137427542,0.6813449578973519,0.6775049234213248,11
domain,rdkit2d+flag,,,,4,50,6950,0.5555997913082441,0.6857555717868882,0.6824971500334689,6
domain,rdkit2d+flag,,,,0,100,6900,0.6438934413923157,0.6796239242927515,0.6787294201534734,7
domain,rdkit2d+flag,,,,1,100,6900,0.6160176888936095,0.6777475504453736,0.6762021583098897,15
domain,rdkit2d+flag,,,,2,100,6900,0.6072449415094323,0.6807122798437272,0.6788730404504234,9
domain,rdkit2d+flag,,,,3,100,6900,0.5984335045019785,0.6830036274653019,0.680886433689087,8
domain,rdkit2d+flag,,,,4,100,6900,0.5823096765412225,0.6889845549318934,0.6863139751930728,7
domain,rdkit2d+flag,,,,0,120,6880,0.7024334077205923,0.6757291782123918,0.6763977123351874,19
domain,rdkit2d+flag,,,,1,120,6880,0.6807087999251153,0.682281728647915,0.6822423502227735,9
domain,rdkit2d+flag,,,,2,120,6880,0.6412999812099669,0.6796348048387343,0.6786751004353021,9
domain,rdkit2d+flag,,,,3,120,6880,0.6192812617454264,0.6810768907285227,0.6795298517642799,8
domain,rdkit2d+flag,,,,4,120,6880,0.5722843870106671,0.6847167520925997,0.6819020342988497,7
domain,rdkit3d+bert,,,,0,0,7000,0.4228913890094393,0.6483567193228241,0.6427122463937849,5
domain,rdkit3d+bert,,,,1,0,7000,0.40460981449319255,0.6580106816739482,0.651666849867152,5
domain,rdkit3d+bert,,,,2,0,7000,0.3971618653643721,0.6473251658939516,0.6410623847156237,6
domain,rdkit3d+bert,,,,3,0,7000,0.3510339902713895,0.6505555777017362,0.6430571248342952,5
domain,rdkit3d+bert,,,,4,0,7000,0.39768511470821166,0.6525233654191083,0.6461435474665196,6
domain,rdkit3d+bert,,,,0,10,6990,0.4577814278503259,0.6442056959348806,0.6395386086235416,6
domain,rdkit3d+bert,,,,1,10,6990,0.4295956382734908,0.652097725645558,0.6465274358922111,7
domain,rdkit3d+bert,,,,2,10,6990,0.4222777547935645,0.6447819178357996,0.6392115759682714,6
domain,rdkit3d+bert,,,,3,10,6990,0.3883606071273486,0.6467706644552204,0.6403014283236738,7
domain,rdkit3d+bert,,,,4,10,6990,0.42130270331270164,0.6519258049504032,0.6461522100319741,5
domain,rdkit3d+bert,,,,0,50,6950,0.5631623212765489,0.650720696673116,0.6485286929329885,7
domain,rdkit3d+bert,,,,1,50,6950,0.5190919418301847,0.6557541467360992,0.6523328383630647,5
domain,rdkit3d+bert,,,,2,50,6950,0.5041056209140353,0.6458621269341733,0.6423132851491883,7
domain,rdkit3d+bert,,,,3,50,6950,0.5030535832047462,0.6469392553410266,0.6433371106753325,5
domain,rdkit3d+bert,,,,4,50,6950,0.5282896165218618,0.6510363941528594,0.6479634557111041,7
domain,rdkit3d+bert,,,,0,100,6900,0.612441022776895,0.6468760789439784,0.6460140053498894,5
domain,rdkit3d+bert,,,,1,100,6900,0.5920705770452818,0.6497719573938473,0.6483274174074387,6
domain,rdkit3d+bert,,,,2,100,6900,0.5589581297503577,0.6449520161120319,0.6427991789867985,6
domain,rdkit3d+bert,,,,3,100,6900,0.5678341045147843,0.645962505104464,0.6440065802866398,8
domain,rdkit3d+bert,,,,4,100,6900,0.5400279325743517,0.6507498601879314,0.6479779624915132,8
domain,rdkit3d+bert,,,,0,120,6880,0.6517372872266505,0.6489667219034105,0.6490360826373058,5
domain,rdkit3d+bert,,,,1,120,6880,0.5993003468546603,0.6534728659835037,0.6521166688756128,8
domain,rdkit3d+bert,,,,2,120,6880,0.5854116181532542,0.6436034412483304,0.6421466230366881,7
domain,rdkit3d+bert,,,,3,120,6880,0.591337940759129,0.6513061130926885,0.6498048234710234,6
domain,rdkit3d+bert,,,,4,120,6880,0.5668085734877322,0.6519455867865988,0.64981420156941,6
domain,rdkit3d+flag,,,,0,0,7000,0.43001893411080044,0.6526727242456396,0.6470986366924805,6
domain,rdkit3d+flag,,,,1,0,7000,0.3857231771366464,0.6576242992354188,0.6508173180280333,6
domain,rdkit3d+flag,,,,2,0,7000,0.3987705090807544,0.6507556453252878,0.644447255750758,7
domain,rdkit3d+flag,,,,3,0,7000,0.3543523261323571,0.6533396978611485,0.6458546199132488,7
domain,rdkit3d+flag,,,,4,0,7000,0.38530637737777496,0.6533520066587204,0.6466415463603504,7
domain,rdkit3d+flag,,,,0,10,6990,0.40845509473648334,0.653619909736749,0.6474822645026398,10
domain,rdkit3d+flag,,,,1,10,6990,0.36912711502777207,0.6509257383224755,0.6438709744388271,9
domain,rdkit3d+flag,,,,2,10,6990,0.4283865706788169,0.6536684688898109,0.648028589070092,5
domain,rdkit3d+flag,,,,3,10,6990,0.39948288910090923,0.6526807118393215,0.6463419634263357,7
domain,rdkit3d+flag,,,,4,10,6990,0.3912803176273074,0.6516854574760361,0.6451662748984692,8
domain,rdkit3d+flag,,,,0,50,6950,0.5880991133550802,0.6535084429575654,0.6518709349351441,6
domain,rdkit3d+flag,,,,1,50,6950,0.5215054717328813,0.6576177856337528,0.6542102463189797,9
domain,rdkit3d+flag,,,,2,50,6950,0.5011680022709899,0.6517772818563476,0.6480068134827869,9
domain,rdkit3d+flag,,,,3,50,6950,0.4835109108438094,0.6539360757481397,0.6496695192227651,7
domain,rdkit3d+flag,,,,4,50,6950,0.5255695357918739,0.6504668597976934,0.6473400855802196,6
domain,rdkit3d+flag,,,,0,100,6900,0.6639554914500978,0.6519473507009266,0.6522479716012246,8
domain,rdkit3d+flag,,,,1,100,6900,0.5877729557040665,0.6534027170347376,0.6517596899535668,8
domain,rdkit3d+flag,,,,2,100,6900,0.5680371278689967,0.6548969479644413,0.6527224331459495,7
domain,rdkit3d+flag,,,,3,100,6900,0.5799860780437788,0.6514386580592704,0.6496498601003362,6
domain,rdkit3d+flag,,,,4,100,6900,0.5398003181649579,0.6503707964076911,0.6476026899952011,9
domain,rdkit3d+flag,,,,0,120,6880,0.6633499806953801,0.6506303809775829,0.6509488148540932,8
domain,rdkit3d+flag,,,,1,120,6880,0.6090356666180823,0.6549229876293712,0.6537742094228741,9
domain,rdkit3d+flag,,,,2,120,6880,0.5986722037196159,0.6514310687036385,0.6501102634758711,7
domain,rdkit3d+flag,,,,3,120,6880,0.6011033989489079,0.6509270963688167,0.6496797717216533,7
domain,rdkit3d+flag,,,,4,120,6880,0.5658852971262402,0.6489811919326661,0.6469009049956963,9
domain,bert+flag,,,,0,0,7000,0.3668472555776437,0.6347439754727734,0.6280372441851214,8
domain,bert+flag,,,,1,0,7000,0.38666137639019227,0.6360761363460509,0.6298320965973533,5
domain,bert+flag,,,,2,0,7000,0.3683485922714074,0.6332056310078323,0.6265749974197012,5
domain,bert+flag,,,,3,0,7000,0.336523605717553,0.6346738069343477,0.6272096827513537,6
domain,bert+flag,,,,4,0,7000,0.3817230922480424,0.6347998830030795,0.6284641629607599,5
domain,bert+flag,,,,0,10,6990,0.41937473726769287,0.6329330436674925,0.627586661001179,7
domain,bert+flag,,,,1,10,6990,0.3985890841318501,0.6381454143723667,0.6321481750910177,7
domain,bert+flag,,,,2,10,6990,0.44025759937034714,0.631847777601847,0.627051360783412,5
domain,bert+flag,,,,3,10,6990,0.36347513314750457,0.632395367988368,0.6256630130951527,7
domain,bert+flag,,,,4,10,6990,0.377538796979934,0.6368464743851361,0.6303547656122124,6
domain,bert+flag,,,,0,50,6950,0.5638236504875951,0.6340106171124035,0.632253504571957,7
domain,bert+flag,,,,1,50,6950,0.5506243200765716,0.6354707573525895,0.6333466465824564,7
domain,bert+flag,,,,2,50,6950,0.4952177657849259,0.6335023945335634,0.6300404698824994,5
domain,bert+flag,,,,3,50,6950,0.5015413992934756,0.6342818132733206,0.6309586897847321,6
domain,bert+flag,,,,4,50,6950,0.5334323971635766,0.6344433030457012,0.6319145177104362,6
domain,bert+flag,,,,0,100,6900,0.6147268671128485,0.6348559803312137,0.6343520535298615,5
domain,bert+flag,,,,1,100,6900,0.5840766467154026,0.6345999771184401,0.6333351366620857,6
domain,bert+flag,,,,2,100,6900,0.5248724652661217,0.6258444389097191,0.6233166292366754,6
domain,bert+flag,,,,3,100,6900,0.5995242943366369,0.6297420466367883,0.6289855527201919,7
domain,bert+flag,,,,4,100,6900,0.5447327353888087,0.63760661801221,0.6352815427697589,4
domain,bert+flag,,,,0,120,6880,0.646894877569543,0.63113491743346,0.6315294644136049,5
domain,bert+flag,,,,1,120,6880,0.6144935662547747,0.6356064739255779,0.6350779170209285,5
domain,bert+flag,,,,2,120,6880,0.5854778666463163,0.6306019234876235,0.629472252971108,4
domain,bert+flag,,,,3,120,6880,0.594941097829077,0.632593336766227,0.6316507221283767,7
domain,bert+flag,,,,4,120,6880,0.5748167927894328,0.6314077250601009,0.6299909827699665,6
domain,ecfp+rdkit2d+rdkit3d,,,,0,0,7000,0.4041793042172988,0.6892462722245024,0.6821096878115384,6
domain,ecfp+rdkit2d+rdkit3d,,,,1,0,7000,0.4011922888457775,0.6954083472554081,0.6880427153887271,8
domain,ecfp+rdkit2d+rdkit3d,,,,2,0,7000,0.4279792706171672,0.6899011690453886,0.6833440135654077,8
domain,ecfp+rdkit2d+rdkit3d,,,,3,0,7000,0.3824168336060312,0.6984559009515929,0.690543937441143,4
domain,ecfp+rdkit2d+rdkit3d,,,,4,0,7000,0.4415898294084602,0.6911235351727268,0.6848765181080259,4
domain,ecfp+rdkit2d+rdkit3d,,,,0,10,6990,0.4496892494046026,0.6916847663071969,0.6856264651433068,4
domain,ecfp+rdkit2d+rdkit3d,,,,1,10,6990,0.47082189015216297,0.6940076531890179,0.6884202496083881,9
domain,ecfp+rdkit2d+rdkit3d,,,,2,10,6990,0.4780503271354569,0.692607645846813,0.687236253755693,7
domain,ecfp+rdkit2d+rdkit3d,,,,3,10,6990,0.41106783267524505,0.6953070312030959,0.6881911674503403,5
domain,ecfp+rdkit2d+rdkit3d,,,,4,10,6990,0.46673423714107937,0.688077167244482,0.6825358998283008,8
domain,ecfp+rdkit2d+rdkit3d,,,,0,50,6950,0.5980791623393694,0.6863297839488266,0.6841204519200972,6
domain,ecfp+rdkit2d+rdkit3d,,,,1,50,6950,0.5828344345920615,0.6933011092543176,0.6905356004901531,9
domain,ecfp+rdkit2d+rdkit3d,,,,2,50,6950,0.5716350968513224,0.6906307995410373,0.6876517709707958,5
domain,ecfp+rdkit2d+rdkit3d,,,,3,50,6950,0.5297232079837058,0.6914997043329877,0.6874496676442272,10
domain,ecfp+rdkit2d+rdkit3d,,,,4,50,6950,0.5814593819280466,0.6860429726074551,0.6834247466225322,6
domain,ecfp+rdkit2d+rdkit3d,,,,0,100,6900,0.6656022469202677,0.6876010819339591,0.6870503453343526,4
domain,ecfp+rdkit2d+rdkit3d,,,,1,100,6900,0.6520030829641554,0.6898827016521006,0.6889343947050407,6
domain,ecfp+rdkit2d+rdkit3d,,,,2,100,6900,0.635104990667767,0.6930530324562343,0.6916023164143027,8
domain,ecfp+rdkit2d+rdkit3d,,,,3,100,6900,0.6192027806407876,0.6972622170050584,0.6953080169706293,7
domain,ecfp+rdkit2d+rdkit3d,,,,4,100,6900,0.6065346888369985,0.6887643875972037,0.6867057867678497,7
domain,ecfp+rdkit2d+rdkit3d,,,,0,120,6880,0.68364233068294,0.6860001685825866,0.6859411395223545,4
domain,ecfp+rdkit2d+rdkit3d,,,,1,120,6880,0.661749065750175,0.6928888536809005,0.69210927550304,7
domain,ecfp+rdkit2d+rdkit3d,,,,2,120,6880,0.6201180236207114,0.6906745506984616,0.6889081852813672,4
domain,ecfp+rdkit2d+rdkit3d,,,,3,120,6880,0.645260452810261,0.691448805134972,0.6902924911268004,6
domain,ecfp+rdkit2d+rdkit3d,,,,4,120,6880,0.6002613041136,0.686169701895096,0.68401900324964,7
domain,ecfp+rdkit2d+bert,,,,0,0,7000,0.4331165605949031,0.6911743896775554,0.6847139699578866,6
domain,ecfp+rdkit2d+bert,,,,1,0,7000,0.4085464425798919,0.6916778000382529,0.6845896714243919,9
domain,ecfp+rdkit2d+bert,,,,2,0,7000,0.4470704259971778,0.6945392043321804,0.688343880396927,4
domain,ecfp+rdkit2d+bert,,,,3,0,7000,0.4005196303543117,0.6956373705142065,0.6882491653684076,5
domain,ecfp+rdkit2d+bert,,,,4,0,7000,0.42039156208435696,0.6902270977169118,0.6834718271455583,8
domain,ecfp+rdkit2d+bert,,,,0,10,6990,0.5025837806363901,0.6881653971242029,0.6835194045032721,7
domain,ecfp+rdkit2d+bert,,,,1,10,6990,0.45607925330599147,0.6939145464519206,0.6879603949910411,8
domain,ecfp+rdkit2d+bert,,,,2,10,6990,0.49254123287068474,0.6915019493787211,0.6865210108001106,4
domain,ecfp+rdkit2d+bert,,,,3,10,6990,0.4329006760381162,0.699207206760213,0.6925402845972333,8
domain,ecfp+rdkit2d+bert,,,,4,10,6990,0.4535668436437845,0.688706719323185,0.6828200464474973,9
domain,ecfp+rdkit2d+bert,,,,0,50,6950,0.5901342435843415,0.6903129174279716,0.6878049683437186,6
domain,ecfp+rdkit2d+bert,,,,1,50,6950,0.5818056840863493,0.6931823048443028,0.6903940165190023,10
domain,ecfp+rdkit2d+bert,,,,2,50,6950,0.590562590294414,0.6885935601983592,0.6861393764541874,6
domain,ecfp+rdkit2d+bert,,,,3,50,6950,0.5765805089225372,0.702263064477885,0.6991166297128742,4
domain,ecfp+rdkit2d+bert,,,,4,50,6950,0.5930820699367259,0.6925773835359353,0.6900865400968746,8
domain,ecfp+rdkit2d+bert,,,,0,100,6900,0.6691895098321967,0.6928942695010278,0.6923008263706953,5
domain,ecfp+rdkit2d+bert,,,,1,100,6900,0.6227638589011298,0.6927876535154741,0.6910346230888358,5
domain,ecfp+rdkit2d+bert,,,,2,100,6900,0.6438325047492981,0.6904460285111369,0.689279068638318,5
domain,ecfp+rdkit2d+bert,,,,3,100,6900,0.6085980104075538,0.6974375324135117,0.6952134546213712,7
domain,ecfp+rdkit2d+bert,,,,4,100,6900,0.5925194629364543,0.6904445944623636,0.6879930619606347,8
domain,ecfp+rdkit2d+bert,,,,0,120,6880,0.6948001438544856,0.6923123025421728,0.6923745842559862,7
domain,ecfp+rdkit2d+bert,,,,1,120,6880,0.6680910156832801,0.6918110791567219,0.6912172525520119,10
domain,ecfp+rdkit2d+bert,,,,2,120,6880,0.6332791737384267,0.6889602537399351,0.6875662914106427,5
domain,ecfp+rdkit2d+bert,,,,3,120,6880,0.6520603158407741,0.700900881104809,0.6996781706631245,4
domain,ecfp+rdkit2d+bert,,,,4,120,6880,0.61080151092675,0.6901340489747393,0.688147976367588,6
domain,ecfp+rdkit2d+flag,,,,0,0,7000,0.41346614849236274,0.6877322219466304,0.6808660354501515,4
domain,ecfp+rdkit2d+flag,,,,1,0,7000,0.4069799083388514,0.6896836163260882,0.6826061923186371,3
domain,ecfp+rdkit2d+flag,,,,2,0,7000,0.41293161403801704,0.6856564421461797,0.6788288378111386,3
domain,ecfp+rdkit2d+flag,,,,3,0,7000,0.37937031546607614,0.696316362333387,0.6883816906478987,3
domain,ecfp+rdkit2d+flag,,,,4,0,7000,0.3953340972980691,0.6862917884197166,0.6790077308126788,3
domain,ecfp+rdkit2d+flag,,,,0,10,6990,0.47172666320370304,0.6870422050391407,0.6816518314128356,3
domain,ecfp+rdkit2d+flag,,,,1,10,6990,0.47529561983214486,0.6917597919944328,0.6863406618178844,4
domain,ecfp+rdkit2d+flag,,,,2,10,6990,0.5028431014054351,0.6868205390533116,0.6822147064690733,5
domain,ecfp+rdkit2d+flag,,,,3,10,6990,0.4313130908542209,0.6915483035933699,0.6850333756142878,3
domain,ecfp+rdkit2d+flag,,,,4,10,6990,0.46229622699320316,0.6855711387736078,0.6799815040980679,11
domain,ecfp+rdkit2d+flag,,,,0,50,6950,0.6049785369800197,0.6874537725827276,0.6853890218062816,4
domain,ecfp+rdkit2d+flag,,,,1,50,6950,0.597615963468949,0.6919284282802217,0.6895673380768308,5
domain,ecfp+rdkit2d+flag,,,,2,50,6950,0.5980732184317377,0.6907019992739284,0.6883830589480939,3
domain,ecfp+rdkit2d+flag,,,,3,50,6950,0.5535120119651159,0.6955514621606014,0.6919955363282118,6
domain,ecfp+rdkit2d+flag,,,,4,50,6950,0.6073653313020865,0.6865121404116923,0.6845307174520515,11
domain,ecfp+rdkit2d+flag,,,,0,100,6900,0.6639311909675598,0.6902353170147822,0.6895768008779692,4
domain,ecfp+rdkit2d+flag,,,,1,100,6900,0.6222589918308787,0.6928482304525063,0.6910810443089066,3
domain,ecfp+rdkit2d+flag,,,,2,100,6900,0.618864710132281,0.6856211466645322,0.6839499157173067,3
domain,ecfp+rdkit2d+flag,,,,3,100,6900,0.6232462988959419,0.6904359287309982,0.688753852865533,3
domain,ecfp+rdkit2d+flag,,,,4,100,6900,0.5880128505329291,0.687568624811971,0.6850762690049279,3
domain,ecfp+rdkit2d+flag,,,,0,120,6880,0.690848889036311,0.6854412403919558,0.6855766193290994,3
domain,ecfp+rdkit2d+flag,,,,1,120,6880,0.6448625276486079,0.6909878627990323,0.6898331255483621,3
domain,ecfp+rdkit2d+flag,,,,2,120,6880,0.6391269506679641,0.6849450868542456,0.6837980403138716,3
domain,ecfp+rdkit2d+flag,,,,3,120,6880,0.6365141789946291,0.6939922190283275,0.6925532694631392,3
domain,ecfp+rdkit2d+flag,,,,4,120,6880,0.5963355530467298,0.6871163623922966,0.6848436843316292,4
domain,ecfp+rdkit3d+bert,,,,0,0,7000,0.405808770408233,0.6839846152687358,0.6770205493091563,8
domain,ecfp+rdkit3d+bert,,,,1,0,7000,0.3961226760099332,0.6909415187518751,0.6835607941222269,9
domain,ecfp+rdkit3d+bert,,,,2,0,7000,0.45559345599677825,0.6906629214128054,0.6847780101020369,5
domain,ecfp+rdkit3d+bert,,,,3,0,7000,0.40773809597724014,0.6921112576862279,0.684992041239989,10
domain,ecfp+rdkit3d+bert,,,,4,0,7000,0.4377260868334108,0.6852010827512878,0.6790056040540328,7
domain,ecfp+rdkit3d+bert,,,,0,10,6990,0.48246292355987763,0.6852715207734139,0.6801942552599191,7
domain,ecfp+rdkit3d+bert,,,,1,10,6990,0.46405979411469567,0.6888495785809957,0.6832220172289349,11
domain,ecfp+rdkit3d+bert,,,,2,10,6990,0.4954404944760932,0.6896359669642467,0.6847743283314773,6
domain,ecfp+rdkit3d+bert,,,,3,10,6990,0.43395685787416166,0.6880605658914857,0.6816991390207049,10
domain,ecfp+rdkit3d+bert,,,,4,10,6990,0.4832718043277661,0.6819743380248121,0.6769998655602678,10
domain,ecfp+rdkit3d+bert,,,,0,50,6950,0.6125181563612487,0.693032868100216,0.6910172004164592,4
domain,ecfp+rdkit3d+bert,,,,1,50,6950,0.5797895333833165,0.6936828374501302,0.6908315454269027,9
domain,ecfp+rdkit3d+bert,,,,2,50,6950,0.5764682665467262,0.6806996405262835,0.6780902326407535,11
domain,ecfp+rdkit3d+bert,,,,3,50,6950,0.5686083618137572,0.6939669303787332,0.6908286097478925,9
domain,ecfp+rdkit3d+bert,,,,4,50,6950,0.5964597099357181,0.6867244314420942,0.684464673944315,6
domain,ecfp+rdkit3d+bert,,,,0,100,6900,0.6829177004595598,0.6851218078343912,0.6850666283838378,11
domain,ecfp+rdkit3d+bert,,,,1,100,6900,0.6355389505624771,0.6896161477090778,0.6882623373083926,10
domain,ecfp+rdkit3d+bert,,,,2,100,6900,0.636424246761534,0.6859864381194439,0.6847456593849465,9
domain,ecfp+rdkit3d+bert,,,,3,100,6900,0.6128145402504338,0.6880382878278062,0.686155078525918,14
domain,ecfp+rdkit3d+bert,,,,4,100,6900,0.6093552311261495,0.6876592831329918,0.6856989595751337,12
domain,ecfp+rdkit3d+bert,,,,0,120,6880,0.6661031862927808,0.6873596306217996,0.6868274800922406,5
domain,ecfp+rdkit3d+bert,,,,1,120,6880,0.6468134158187442,0.6929747532527049,0.6918191139059082,11
domain,ecfp+rdkit3d+bert,,,,2,120,6880,0.6273919240468078,0.6853682103270556,0.6839167876259756,7
domain,ecfp+rdkit3d+bert,,,,3,120,6880,0.6417124412126012,0.6940121542138928,0.6927028421936906,8
domain,ecfp+rdkit3d+bert,,,,4,120,6880,0.6006130348477099,0.6865267171338466,0.6843758886731819,9
domain,ecfp+rdkit3d+flag,,,,0,0,7000,0.40940615969399613,0.6869721344290846,0.680023335441118,3
domain,ecfp+rdkit3d+flag,,,,1,0,7000,0.3651631445520454,0.690330754569632,0.6821902580092944,10
domain,ecfp+rdkit3d+flag,,,,2,0,7000,0.4488469693395827,0.6890850355656029,0.6830707310507221,4
domain,ecfp+rdkit3d+flag,,,,3,0,7000,0.3990901733438174,0.6894963881115133,0.6822261349123194,6
domain,ecfp+rdkit3d+flag,,,,4,0,7000,0.41208989628487164,0.6821622063125817,0.6754010083143805,6
domain,ecfp+rdkit3d+flag,,,,0,10,6990,0.4921444488896264,0.6898948871391093,0.6849442503190961,4
domain,ecfp+rdkit3d+flag,,,,1,10,6990,0.4755225016011132,0.6905499106451083,0.6851667478494087,6
domain,ecfp+rdkit3d+flag,,,,2,10,6990,0.47699104415045845,0.6842950081939563,0.6791051997735067,4
domain,ecfp+rdkit3d+flag,,,,3,10,6990,0.4259176407423284,0.6937537152091302,0.6870485022785505,5
domain,ecfp+rdkit3d+flag,,,,4,10,6990,0.4784161624395185,0.6811466417356744,0.6760713304692533,9
domain,ecfp+rdkit3d+flag,,,,0,50,6950,0.5757980391176211,0.6864267365207175,0.6836571732849421,3
domain,ecfp+rdkit3d+flag,,,,1,50,6950,0.5684930040604539,0.6895976813427689,0.6865658525232438,12
domain,ecfp+rdkit3d+flag,,,,2,50,6950,0.5712531059980392,0.689048888321206,0.6860998986788892,4
domain,ecfp+rdkit3d+flag,,,,3,50,6950,0.5578549293180307,0.6873937944775997,0.6841508175317011,5
domain,ecfp+rdkit3d+flag,,,,4,50,6950,0.5955619530545341,0.6819400647701629,0.6797776087834881,10
domain,ecfp+rdkit3d+flag,,,,0,100,6900,0.6759774221314324,0.6876122679231893,0.6873209927080818,5
domain,ecfp+rdkit3d+flag,,,,1,100,6900,0.621520861155457,0.6910340472359673,0.6892937998363803,10
domain,ecfp+rdkit3d+flag,,,,2,100,6900,0.5941839185025957,0.6859797529476667,0.6836816642100836,4
domain,ecfp+rdkit3d+flag,,,,3,100,6900,0.6185144405398104,0.6905907473039312,0.6887863324320408,8
domain,ecfp+rdkit3d+flag,,,,4,100,6900,0.614821657538414,0.6813202019524793,0.6796554251690881,9
domain,ecfp+rdkit3d+flag,,,,0,120,6880,0.6793802496459749,0.6852607526809785,0.6851135345541137,6
domain,ecfp+rdkit3d+flag,,,,1,120,6880,0.6703949107064141,0.6879494207301383,0.687509947098916,9
domain,ecfp+rdkit3d+flag,,,,2,120,6880,0.6361251837677426,0.6860494269828675,0.684799586057466,6
domain,ecfp+rdkit3d+flag,,,,3,120,6880,0.6323534556561046,0.690806858196387,0.6893434923826115,7
domain,ecfp+rdkit3d+flag,,,,4,120,6880,0.6140150287085109,0.6813577649598083,0.6796718553525962,6
domain,ecfp+bert+flag,,,,0,0,7000,0.45565512196885216,0.6891160076789654,0.6832713694369967,9
domain,ecfp+bert+flag,,,,1,0,7000,0.4319091615163618,0.6899783171011871,0.6835176152111094,6
domain,ecfp+bert+flag,,,,2,0,7000,0.4650339289671845,0.6860517980657072,0.6805186651378963,4
domain,ecfp+bert+flag,,,,3,0,7000,0.4174631140712235,0.693505106331746,0.6865944586466267,7
domain,ecfp+bert+flag,,,,4,0,7000,0.443692774615354,0.6885042404219542,0.6823754393437654,6
domain,ecfp+bert+flag,,,,0,10,6990,0.515497143069903,0.6857296243866643,0.6814678938371571,4
domain,ecfp+bert+flag,,,,1,10,6990,0.48929371270868516,0.6945652906383027,0.6894263627424692,5
domain,ecfp+bert+flag,,,,2,10,6990,0.4997002234061559,0.6871880332078418,0.6824943192467684,7
domain,ecfp+bert+flag,,,,3,10,6990,0.4260477442294359,0.6929840808415443,0.6863013907874544,6
domain,ecfp+bert+flag,,,,4,10,6990,0.49748461610741085,0.6812403089261897,0.6766400269189945,6
domain,ecfp+bert+flag,,,,0,50,6950,0.6179941290368637,0.6864032345357618,0.6846906271386213,7
domain,ecfp+bert+flag,,,,1,50,6950,0.5842455617255635,0.689899114243548,0.687254099483616,9
domain,ecfp+bert+flag,,,,2,50,6950,0.5861894736687342,0.6865131960236487,0.6840016147065442,4
domain,ecfp+bert+flag,,,,3,50,6950,0.5630363759895166,0.6911987276141998,0.6879902106939046,14
domain,ecfp+bert+flag,,,,4,50,6950,0.5988095261984401,0.6874971657143786,0.6852768922858692,4
domain,ecfp+bert+flag,,,,0,100,6900,0.6843806703885397,0.6890038834265653,0.6888881421444604,9
domain,ecfp+bert+flag,,,,1,100,6900,0.6452515497803688,0.692401280348985,0.691220897337958,6
domain,ecfp+bert+flag,,,,2,100,6900,0.6278942185971472,0.6867433761900156,0.6852701000036394,6
domain,ecfp+bert+flag,,,,3,100,6900,0.6122599956062105,0.6937346614355198,0.6916949620058498,4
domain,ecfp+bert+flag,,,,4,100,6900,0.6043967066539658,0.6827298135004444,0.6807687631597734,9
domain,ecfp+bert+flag,,,,0,120,6880,0.6979852629204591,0.6823726205258881,0.6827634801344638,19
domain,ecfp+bert+flag,,,,1,120,6880,0.6713374935918384,0.6897972750579792,0.6893351390253187,11
domain,ecfp+bert+flag,,,,2,120,6880,0.6326626613736153,0.6896588302538936,0.6882319447535229,6
domain,ecfp+bert+flag,,,,3,120,6880,0.6433375188046031,0.6907864968078516,0.6895986218277432,8
domain,ecfp+bert+flag,,,,4,120,6880,0.5937402633329233,0.6807910333860522,0.6786117378475924,18
domain,rdkit2d+rdkit3d+bert,,,,0,0,7000,0.42235526256263256,0.6722145117392508,0.6659593450315802,6
domain,rdkit2d+rdkit3d+bert,,,,1,0,7000,0.38796896922091645,0.6713022087221053,0.6642090247708252,14
domain,rdkit2d+rdkit3d+bert,,,,2,0,7000,0.40227102095054257,0.6722935409220029,0.6655335888267859,7
domain,rdkit2d+rdkit3d+bert,,,,3,0,7000,0.3812117531067795,0.6711992897115218,0.6639395186950237,8
domain,rdkit2d+rdkit3d+bert,,,,4,0,7000,0.405229358209504,0.6695139670177241,0.6628976613017621,11
domain,rdkit2d+rdkit3d+bert,,,,0,10,6990,0.42355410175191033,0.6722820098465375,0.666055164482543,7
domain,rdkit2d+rdkit3d+bert,,,,1,10,6990,0.44507647429903346,0.6768025762080009,0.6710013654510464,12
