feature_type,n_train,n_val,n_test,seed,pos_metric,neg_metric,overall_metric,best_epoch
rdkit2d+rdkit3d+flag,2000,500,1000,3,0.44260428633008686,0.608575527257354,0.6050901326237362,3
rdkit2d+rdkit3d+flag,2000,500,1000,4,0.5010776594281197,0.5971258497076424,0.5944365010112524,4
rdkit2d+rdkit3d+flag,5000,500,1000,0,0.7080336699360296,0.6539773618523316,0.6550044343974442,11
rdkit2d+rdkit3d+flag,5000,500,1000,1,0.6088787168264389,0.6593371281855466,0.6580252104587853,5
rdkit2d+rdkit3d+flag,5000,500,1000,2,0.6872831135988235,0.6563091531581797,0.6568666828740388,12
rdkit2d+rdkit3d+flag,5000,500,1000,3,0.7337710519631704,0.6502820305545459,0.6527867027791217,9
rdkit2d+rdkit3d+flag,5000,500,1000,4,0.6139957495033741,0.659728014296311,0.6580816526557319,11
rdkit2d+rdkit3d+flag,7000,500,1000,0,0.6411075391448461,0.6711182130435653,0.6703379357755184,11
rdkit2d+rdkit3d+flag,7000,500,1000,1,0.7042780759788695,0.6712825307018476,0.6719754357668571,7
rdkit2d+rdkit3d+flag,7000,500,1000,2,0.7033280242573131,0.6651840419251404,0.6660232100430876,10
rdkit2d+rdkit3d+flag,7000,500,1000,3,0.5985770331074795,0.6768399488149148,0.6749616377464263,8
rdkit2d+rdkit3d+flag,7000,500,1000,4,0.6802863517533178,0.6722613421088598,0.6724459187006577,16
rdkit2d+bert+flag,500,500,1000,0,0.40967419946735556,0.5092085146695768,0.5059238811857067,3
rdkit2d+bert+flag,500,500,1000,1,0.3930413833260536,0.5126685579522298,0.50967787697725,3
rdkit2d+bert+flag,500,500,1000,2,0.3701571009176619,0.5080087303561996,0.5056652538701892,3
rdkit2d+bert+flag,500,500,1000,3,0.3869964332552627,0.4919472686666899,0.4885888424308505,3
rdkit2d+bert+flag,500,500,1000,4,0.49176880581812427,0.5072061313194335,0.5068665106799454,3
rdkit2d+bert+flag,1000,500,1000,0,0.3975932245904749,0.5415647780308894,0.5368137156870216,3
rdkit2d+bert+flag,1000,500,1000,1,0.5031966843775341,0.5583820724897616,0.5576094791875221,3
rdkit2d+bert+flag,1000,500,1000,2,0.47525432190069783,0.5422291672679556,0.5404878225885331,3
rdkit2d+bert+flag,1000,500,1000,3,0.4640148087374626,0.5428235185139412,0.5403804460898973,3
rdkit2d+bert+flag,1000,500,1000,4,0.45416706348104136,0.5579722096143221,0.5550656642559916,3
rdkit2d+bert+flag,2000,500,1000,0,0.5759906647381959,0.5864864945572485,0.5862031068969518,3
rdkit2d+bert+flag,2000,500,1000,1,0.5102828329911938,0.591739651365378,0.5895403164422606,3
rdkit2d+bert+flag,2000,500,1000,2,0.5014241370889876,0.5855005485633513,0.5839871735423803,3
rdkit2d+bert+flag,2000,500,1000,3,0.4476031299148287,0.6008626329517553,0.5976441835165024,3
rdkit2d+bert+flag,2000,500,1000,4,0.4996072580771787,0.5810808400324557,0.5787995796557516,3
rdkit2d+bert+flag,5000,500,1000,0,0.69508705641094,0.6502233796869761,0.65107579000853,5
rdkit2d+bert+flag,5000,500,1000,1,0.624682523883306,0.6455978221456985,0.645054023142904,5
rdkit2d+bert+flag,5000,500,1000,2,0.6683394345972273,0.6524960354962548,0.6527812156872824,13
rdkit2d+bert+flag,5000,500,1000,3,0.701711256802082,0.6441377418173343,0.6458649484626949,6
rdkit2d+bert+flag,5000,500,1000,4,0.6353371784918838,0.6494130951823875,0.6489063619133085,15
rdkit2d+bert+flag,7000,500,1000,0,0.5733408824755595,0.6682345674849389,0.665767332740128,8
rdkit2d+bert+flag,7000,500,1000,1,0.701672864811761,0.6608531211737821,0.6617103355517611,10
rdkit2d+bert+flag,7000,500,1000,2,0.6945864361795512,0.666442343260491,0.6670615125894547,7
rdkit2d+bert+flag,7000,500,1000,3,0.6325677298009396,0.6714331725570297,0.6705004050415009,11
rdkit2d+bert+flag,7000,500,1000,4,0.6884869537923647,0.6693846421285762,0.6698239968745038,6
rdkit3d+bert+flag,500,500,1000,0,0.38210951017610956,0.5076058233366757,0.5034644455092493,3
rdkit3d+bert+flag,500,500,1000,1,0.46534368097782136,0.5182650096910313,0.516941976011265,3
rdkit3d+bert+flag,500,500,1000,2,0.3708784271250753,0.5096082054135425,0.5072497984934599,3
rdkit3d+bert+flag,500,500,1000,3,0.3725316245108843,0.5067153664330821,0.5024214867288247,3
rdkit3d+bert+flag,500,500,1000,4,0.36883909289132466,0.507193571093715,0.5041497710570693,3
rdkit3d+bert+flag,1000,500,1000,0,0.4503150875821258,0.5350469210384473,0.5322507685991004,3
rdkit3d+bert+flag,1000,500,1000,1,0.5045762125934873,0.5624210284523427,0.5616111997823464,3
rdkit3d+bert+flag,1000,500,1000,2,0.46107968888603723,0.5422455369431747,0.5401352234259248,3
rdkit3d+bert+flag,1000,500,1000,3,0.42768747407582497,0.5457075391903878,0.5420489151247894,3
rdkit3d+bert+flag,1000,500,1000,4,0.4057672835354294,0.5521985568976175,0.5480984797943383,3
rdkit3d+bert+flag,2000,500,1000,0,0.5400552539913742,0.581515875443977,0.5803964380053803,3
rdkit3d+bert+flag,2000,500,1000,1,0.46338214808040196,0.5904932304956441,0.5870612282566726,3
rdkit3d+bert+flag,2000,500,1000,2,0.5246547054913309,0.5827268670614649,0.5816815665364266,3
rdkit3d+bert+flag,2000,500,1000,3,0.4152481724463758,0.5942046468320233,0.5904465616336092,3
rdkit3d+bert+flag,2000,500,1000,4,0.4910888804921082,0.5778130589353894,0.5753847826020793,3
rdkit3d+bert+flag,5000,500,1000,0,0.6707238335358469,0.6396320320658242,0.6402227763831615,3
rdkit3d+bert+flag,5000,500,1000,1,0.6044436664535449,0.6401977633342177,0.6392681576050818,4
rdkit3d+bert+flag,5000,500,1000,2,0.6818082763089074,0.6415357314132708,0.6422606366924011,5
rdkit3d+bert+flag,5000,500,1000,3,0.6963470200697581,0.630486135467042,0.6324619619306177,3
rdkit3d+bert+flag,5000,500,1000,4,0.5817104780839549,0.63421057907022,0.6323205779977142,13
rdkit3d+bert+flag,7000,500,1000,0,0.6390541900808995,0.6473769042181956,0.6471605144962669,8
rdkit3d+bert+flag,7000,500,1000,1,0.7037631400993892,0.6438558545441389,0.6451139044003794,6
rdkit3d+bert+flag,7000,500,1000,2,0.6951564631678842,0.6511649692522511,0.6521327822934836,11
rdkit3d+bert+flag,7000,500,1000,3,0.5896055834988753,0.6636114411865224,0.6618353012129664,7
rdkit3d+bert+flag,7000,500,1000,4,0.673712986966838,0.6547096864365141,0.6551467614937574,8
ecfp+rdkit2d+rdkit3d+bert,500,500,1000,0,0.41599271830284235,0.5436809468810228,0.5394672346524895,3
ecfp+rdkit2d+rdkit3d+bert,500,500,1000,1,0.5133239567279816,0.5534273470068971,0.5524247631141916,3
ecfp+rdkit2d+rdkit3d+bert,500,500,1000,2,0.34787098712780895,0.5430278477172764,0.5397101809307933,3
ecfp+rdkit2d+rdkit3d+bert,500,500,1000,3,0.40977950068190694,0.5338593755026342,0.529888819232583,3
ecfp+rdkit2d+rdkit3d+bert,500,500,1000,4,0.40651437775655225,0.5479584627523866,0.544846692726016,3
ecfp+rdkit2d+rdkit3d+bert,1000,500,1000,0,0.42085138324535254,0.5832795582002851,0.5779194287005812,3
ecfp+rdkit2d+rdkit3d+bert,1000,500,1000,1,0.5702944419213704,0.6213357046050063,0.6206211275309325,56
ecfp+rdkit2d+rdkit3d+bert,1000,500,1000,2,0.5189407533751085,0.5833267290221653,0.5816526940092445,3
ecfp+rdkit2d+rdkit3d+bert,1000,500,1000,3,0.5373544145014978,0.6052912851820543,0.6031852418296039,33
ecfp+rdkit2d+rdkit3d+bert,1000,500,1000,4,0.44995774009398054,0.6084216091045995,0.6039846196770668,37
ecfp+rdkit2d+rdkit3d+bert,2000,500,1000,0,0.6275119202004539,0.6388526110309736,0.6385464102625847,50
ecfp+rdkit2d+rdkit3d+bert,2000,500,1000,1,0.53641577064991,0.6447300026219583,0.6418055180029478,37
ecfp+rdkit2d+rdkit3d+bert,2000,500,1000,2,0.5874998594323794,0.6218761970135411,0.621257423121715,2
ecfp+rdkit2d+rdkit3d+bert,2000,500,1000,3,0.4522807016259148,0.6523137217914577,0.6481130272578448,24
ecfp+rdkit2d+rdkit3d+bert,2000,500,1000,4,0.5688408738268274,0.6337464470148025,0.6319290916863829,27
ecfp+rdkit2d+rdkit3d+bert,5000,500,1000,0,0.728427877551631,0.6820523788569596,0.6829335136935115,16
ecfp+rdkit2d+rdkit3d+bert,5000,500,1000,1,0.6319031279820663,0.6763583459036551,0.6752025105468928,5
ecfp+rdkit2d+rdkit3d+bert,5000,500,1000,2,0.6813750283585654,0.68272230791994,0.6826980550512671,12
ecfp+rdkit2d+rdkit3d+bert,5000,500,1000,3,0.7276137481133144,0.6738534277199393,0.6754662379520014,13
ecfp+rdkit2d+rdkit3d+bert,5000,500,1000,4,0.6457303547196918,0.6800633399511583,0.6788273538313806,22
ecfp+rdkit2d+rdkit3d+bert,7000,500,1000,0,0.6481653486306851,0.68220162013014,0.6813166763857007,7
ecfp+rdkit2d+rdkit3d+bert,7000,500,1000,1,0.7098678109191713,0.6747937970989754,0.6755303506292403,9
ecfp+rdkit2d+rdkit3d+bert,7000,500,1000,2,0.7338955456560309,0.6866046883916227,0.6876450884509832,7
ecfp+rdkit2d+rdkit3d+bert,7000,500,1000,3,0.6622002441436052,0.6981497627347097,0.6972869761809707,9
ecfp+rdkit2d+rdkit3d+bert,7000,500,1000,4,0.6864753572837167,0.6912433963065,0.6911337318727747,8
ecfp+rdkit2d+rdkit3d+flag,500,500,1000,0,0.46946850915749866,0.5508030234627048,0.5481189821921288,4
ecfp+rdkit2d+rdkit3d+flag,500,500,1000,1,0.5183693724870682,0.5552250913027913,0.5543036964772037,3
ecfp+rdkit2d+rdkit3d+flag,500,500,1000,2,0.36936892612892036,0.5544132093727467,0.5512674555443228,3
ecfp+rdkit2d+rdkit3d+flag,500,500,1000,3,0.4568757917149924,0.5422652774501961,0.539532815752551,3
ecfp+rdkit2d+rdkit3d+flag,500,500,1000,4,0.45013774457302963,0.5514914318309727,0.5492616507932544,3
ecfp+rdkit2d+rdkit3d+flag,1000,500,1000,0,0.48380244184624066,0.5956834905762552,0.5919914155639708,3
ecfp+rdkit2d+rdkit3d+flag,1000,500,1000,1,0.5508296968681472,0.6277753953117325,0.6266981545127929,87
ecfp+rdkit2d+rdkit3d+flag,1000,500,1000,2,0.538353604479478,0.5872147442644856,0.5859443546235561,3
ecfp+rdkit2d+rdkit3d+flag,1000,500,1000,3,0.49652847551530405,0.5913139740528944,0.5883756227747071,3
ecfp+rdkit2d+rdkit3d+flag,1000,500,1000,4,0.48564011404024704,0.5979731506840499,0.5948278265297413,3
ecfp+rdkit2d+rdkit3d+flag,2000,500,1000,0,0.6140264636940427,0.6307490458625837,0.6302975369486957,47
ecfp+rdkit2d+rdkit3d+flag,2000,500,1000,1,0.5051394229133924,0.6310209129436395,0.627622112234123,2
ecfp+rdkit2d+rdkit3d+flag,2000,500,1000,2,0.5655146688222885,0.6381150563143179,0.6368082484155894,45
ecfp+rdkit2d+rdkit3d+flag,2000,500,1000,3,0.4606276438349769,0.6523353654484096,0.6483095042370259,31
ecfp+rdkit2d+rdkit3d+flag,2000,500,1000,4,0.5286119500441211,0.6300317389016719,0.627191986951977,37
ecfp+rdkit2d+rdkit3d+flag,5000,500,1000,0,0.7282817112772089,0.6770948224324091,0.6780673759542406,18
ecfp+rdkit2d+rdkit3d+flag,5000,500,1000,1,0.631091615328422,0.682332687035922,0.6810004201401025,10
ecfp+rdkit2d+rdkit3d+flag,5000,500,1000,2,0.7052085366513994,0.6759416265109679,0.6764684314783662,15
ecfp+rdkit2d+rdkit3d+flag,5000,500,1000,3,0.729589922229449,0.6662382446613508,0.6681387937786057,22
ecfp+rdkit2d+rdkit3d+flag,5000,500,1000,4,0.6503093362682395,0.676459672319784,0.6755182628259063,14
ecfp+rdkit2d+rdkit3d+flag,7000,500,1000,0,0.6587632499062098,0.6788956701480143,0.6783722266219556,7
ecfp+rdkit2d+rdkit3d+flag,7000,500,1000,1,0.722256722904387,0.6738541356681615,0.6748705864834483,10
ecfp+rdkit2d+rdkit3d+flag,7000,500,1000,2,0.7100294923240488,0.6781317740031242,0.6788335270024836,6
ecfp+rdkit2d+rdkit3d+flag,7000,500,1000,3,0.6503162284692129,0.697426373276432,0.6962957324758172,7
ecfp+rdkit2d+rdkit3d+flag,7000,500,1000,4,0.6794034592483355,0.6939397155209048,0.6936053805314004,3
ecfp+rdkit2d+bert+flag,500,500,1000,0,0.44701118631796405,0.5350609588241272,0.5321553139640018,3
ecfp+rdkit2d+bert+flag,500,500,1000,1,0.46953549683094026,0.5467161618287747,0.5447866448238492,3
ecfp+rdkit2d+bert+flag,500,500,1000,2,0.4106072007733233,0.53480034182464,0.5326890583243221,3
ecfp+rdkit2d+bert+flag,500,500,1000,3,0.4459284972399473,0.5365284654761141,0.5336292672897689,3
ecfp+rdkit2d+bert+flag,500,500,1000,4,0.4954823865131898,0.5455515123008615,0.5444499913994223,3
ecfp+rdkit2d+bert+flag,1000,500,1000,0,0.3852245672182603,0.5809563045961071,0.5744971569869667,3
ecfp+rdkit2d+bert+flag,1000,500,1000,1,0.5559991725853511,0.6137882389702493,0.6129791941046715,48
ecfp+rdkit2d+bert+flag,1000,500,1000,2,0.514773595934877,0.5777114419385149,0.5760750602670014,2
ecfp+rdkit2d+bert+flag,1000,500,1000,3,0.5482459697992571,0.6167463345130688,0.6146228228455876,72
ecfp+rdkit2d+bert+flag,1000,500,1000,4,0.48770061640867163,0.6178441885552166,0.6142001668959856,65
ecfp+rdkit2d+bert+flag,2000,500,1000,0,0.6274187355129807,0.6410927653048505,0.6407235666941852,42
ecfp+rdkit2d+bert+flag,2000,500,1000,1,0.5541602229630506,0.6416138608238582,0.6392526120237307,51
ecfp+rdkit2d+bert+flag,2000,500,1000,2,0.5699734141429266,0.6322223424054151,0.6311018608510495,41
ecfp+rdkit2d+bert+flag,2000,500,1000,3,0.4568913288059689,0.6549279634232906,0.6507691950201988,44
ecfp+rdkit2d+bert+flag,2000,500,1000,4,0.5794037234570298,0.6283103001716934,0.6269409180576913,43
ecfp+rdkit2d+bert+flag,5000,500,1000,0,0.7195854547776674,0.6795369778436046,0.6802978996671736,9
ecfp+rdkit2d+bert+flag,5000,500,1000,1,0.6548288453083771,0.6836039796318606,0.6828558267094195,13
ecfp+rdkit2d+bert+flag,5000,500,1000,2,0.6977263026767306,0.6797416232329037,0.6800653451867401,19
ecfp+rdkit2d+bert+flag,5000,500,1000,3,0.7412912180026372,0.6696582080469918,0.6718071987777948,19
ecfp+rdkit2d+bert+flag,5000,500,1000,4,0.6579583163062731,0.6832217467056116,0.6823122634422034,12
ecfp+rdkit2d+bert+flag,7000,500,1000,0,0.6341883935607396,0.6858931189705092,0.6845487953089178,5
ecfp+rdkit2d+bert+flag,7000,500,1000,1,0.7417413762637547,0.6769285314479525,0.6782896006749943,7
ecfp+rdkit2d+bert+flag,7000,500,1000,2,0.6946026594801382,0.6842470398460323,0.684474864270538,15
ecfp+rdkit2d+bert+flag,7000,500,1000,3,0.64249137789011,0.6984396930869867,0.6970969353988766,4
ecfp+rdkit2d+bert+flag,7000,500,1000,4,0.7092941850423813,0.6948302197961199,0.6951628911979496,6
ecfp+rdkit3d+bert+flag,500,500,1000,0,0.4445283485181404,0.5393279904919563,0.5361996015915648,3
ecfp+rdkit3d+bert+flag,500,500,1000,1,0.4945936489105225,0.5462483656282227,0.544956995244138,3
ecfp+rdkit3d+bert+flag,500,500,1000,2,0.3903772423372549,0.5409717387145543,0.5384116321718321,3
ecfp+rdkit3d+bert+flag,500,500,1000,3,0.4573861297685653,0.5327890045557956,0.5303761115968227,3
ecfp+rdkit3d+bert+flag,500,500,1000,4,0.407979163933884,0.5437547739134275,0.5407677096817642,3
ecfp+rdkit3d+bert+flag,1000,500,1000,0,0.48962908215595013,0.5856717924097208,0.5825023825317621,3
ecfp+rdkit3d+bert+flag,1000,500,1000,1,0.5727402780737195,0.6270299697347725,0.6262699155416339,70
ecfp+rdkit3d+bert+flag,1000,500,1000,2,0.5003163596758475,0.5837994511746007,0.5816288914438337,3
ecfp+rdkit3d+bert+flag,1000,500,1000,3,0.5411635728613022,0.618305706053646,0.6159142988350359,76
ecfp+rdkit3d+bert+flag,1000,500,1000,4,0.45443299346204313,0.5921451700223732,0.5882892269175499,3
ecfp+rdkit3d+bert+flag,2000,500,1000,0,0.6226171321339078,0.6386792590001259,0.638245582960546,52
ecfp+rdkit3d+bert+flag,2000,500,1000,1,0.5408646756852115,0.641154665438667,0.6384468374811113,41
ecfp+rdkit3d+bert+flag,2000,500,1000,2,0.5612314997447861,0.6322263584200999,0.6309484491497278,39
ecfp+rdkit3d+bert+flag,2000,500,1000,3,0.45948932355358485,0.6500014928916319,0.6460007388815284,45
ecfp+rdkit3d+bert+flag,2000,500,1000,4,0.5271225869655609,0.6298438685613599,0.6269676745132455,25
ecfp+rdkit3d+bert+flag,5000,500,1000,0,0.7197589544873488,0.6779144772467992,0.6787095214799046,14
ecfp+rdkit3d+bert+flag,5000,500,1000,1,0.6308413847134664,0.6746003868142468,0.6734626533742994,15
ecfp+rdkit3d+bert+flag,5000,500,1000,2,0.6953383419248793,0.6786375404250203,0.6789381550271064,20
ecfp+rdkit3d+bert+flag,5000,500,1000,3,0.7234373023112615,0.6657511552526932,0.6674817391727119,19
ecfp+rdkit3d+bert+flag,5000,500,1000,4,0.6258598383929994,0.6790093686296392,0.6770959873776883,14
ecfp+rdkit3d+bert+flag,7000,500,1000,0,0.6426641293443166,0.6786858407317735,0.6777492778487504,5
ecfp+rdkit3d+bert+flag,7000,500,1000,1,0.7166468387558347,0.6801660037918189,0.6809320999849587,6
ecfp+rdkit3d+bert+flag,7000,500,1000,2,0.7197927670045332,0.68276612399644,0.6835807115135248,10
ecfp+rdkit3d+bert+flag,7000,500,1000,3,0.6260684256752332,0.6951113557939219,0.6934543253779412,11
ecfp+rdkit3d+bert+flag,7000,500,1000,4,0.6872234370397485,0.686133024011078,0.6861581046395003,13
rdkit2d+rdkit3d+bert+flag,500,500,1000,0,0.40772982427116594,0.5222343881079983,0.5184557375684381,3
rdkit2d+rdkit3d+bert+flag,500,500,1000,1,0.4624581477046013,0.528897527816992,0.5272365417655092,3
rdkit2d+rdkit3d+bert+flag,500,500,1000,2,0.36147126823882847,0.5166808185551319,0.5140422563739121,3
rdkit2d+rdkit3d+bert+flag,500,500,1000,3,0.38736878288909793,0.5027506018376405,0.49905838316027074,4
rdkit2d+rdkit3d+bert+flag,500,500,1000,4,0.46723965961824765,0.5220065141760445,0.5208016427201219,3
rdkit2d+rdkit3d+bert+flag,1000,500,1000,0,0.3590532067147168,0.5472450851238378,0.5410347534641623,3
rdkit2d+rdkit3d+bert+flag,1000,500,1000,1,0.510950620685305,0.5743365409126615,0.5734491383386776,3
rdkit2d+rdkit3d+bert+flag,1000,500,1000,2,0.48334331380633205,0.5545933546385589,0.5527408542102202,3
rdkit2d+rdkit3d+bert+flag,1000,500,1000,3,0.41925367905247596,0.552121275292995,0.5480023808041915,3
rdkit2d+rdkit3d+bert+flag,1000,500,1000,4,0.43920211201267584,0.5631308658891683,0.5596608596295118,3
rdkit2d+rdkit3d+bert+flag,2000,500,1000,0,0.5534338741390793,0.5930949316607962,0.5920240834876895,3
rdkit2d+rdkit3d+bert+flag,2000,500,1000,1,0.490191920487969,0.5981687686689726,0.5952533933881059,3
rdkit2d+rdkit3d+bert+flag,2000,500,1000,2,0.5351172578003671,0.5943487996781764,0.5932826317269355,2
rdkit2d+rdkit3d+bert+flag,2000,500,1000,3,0.4300994323123069,0.6055778313510927,0.6018927869787439,3
rdkit2d+rdkit3d+bert+flag,2000,500,1000,4,0.48006411801491466,0.5870017497752383,0.5840074964696541,3
rdkit2d+rdkit3d+bert+flag,5000,500,1000,0,0.6912201925327903,0.6512503029472906,0.6520097304694354,5
rdkit2d+rdkit3d+bert+flag,5000,500,1000,1,0.6055870445875021,0.6563181531523762,0.6549991461550817,10
rdkit2d+rdkit3d+bert+flag,5000,500,1000,2,0.6967256913582484,0.6564565164145165,0.6571813601180911,4
rdkit2d+rdkit3d+bert+flag,5000,500,1000,3,0.7199435025453568,0.6472281966550448,0.6494096559844911,6
rdkit2d+rdkit3d+bert+flag,5000,500,1000,4,0.6121967666678958,0.6558010688967446,0.6542313140667975,19
rdkit2d+rdkit3d+bert+flag,7000,500,1000,0,0.6254390317660111,0.6649210235559108,0.6638944913111627,7
rdkit2d+rdkit3d+bert+flag,7000,500,1000,1,0.7033037614254725,0.6644882262942207,0.665303353479132,13
rdkit2d+rdkit3d+bert+flag,7000,500,1000,2,0.7013859830119393,0.6714001943229684,0.6720598828084767,7
rdkit2d+rdkit3d+bert+flag,7000,500,1000,3,0.6268936861306429,0.676967273615148,0.6757655085809529,16
rdkit2d+rdkit3d+bert+flag,7000,500,1000,4,0.6793963805488918,0.6727352971182479,0.6728885036595166,9
ecfp+rdkit2d+rdkit3d+bert+flag,500,500,1000,0,0.3922415274110707,0.542081293103891,0.5371365800648927,3
ecfp+rdkit2d+rdkit3d+bert+flag,500,500,1000,1,0.5187116855382919,0.5487661117554093,0.5480147508410737,3
ecfp+rdkit2d+rdkit3d+bert+flag,500,500,1000,2,0.39004916106076803,0.5466799440481989,0.5440172215010971,3
ecfp+rdkit2d+rdkit3d+bert+flag,500,500,1000,3,0.46398892207071185,0.5381087296197868,0.5357368950033561,3
ecfp+rdkit2d+rdkit3d+bert+flag,500,500,1000,4,0.5171000882983208,0.5483265145660848,0.5476395337246358,3
ecfp+rdkit2d+rdkit3d+bert+flag,1000,500,1000,0,0.48299175546024786,0.5887964549392555,0.5853048993200064,3
ecfp+rdkit2d+rdkit3d+bert+flag,1000,500,1000,1,0.5809213391372136,0.6297762330723492,0.6290922649633139,72
ecfp+rdkit2d+rdkit3d+bert+flag,1000,500,1000,2,0.5671448782086372,0.6139713255631177,0.6127538366243244,80
ecfp+rdkit2d+rdkit3d+bert+flag,1000,500,1000,3,0.5469078734036414,0.619005519054807,0.6167704900279641,66
ecfp+rdkit2d+rdkit3d+bert+flag,1000,500,1000,4,0.43121448581639144,0.5949784585546871,0.5903930633729324,3
ecfp+rdkit2d+rdkit3d+bert+flag,2000,500,1000,0,0.6235571713359268,0.6341487090414407,0.6338627371992915,44
ecfp+rdkit2d+rdkit3d+bert+flag,2000,500,1000,1,0.5041632227323674,0.6314097204277214,0.6279740651911124,2
ecfp+rdkit2d+rdkit3d+bert+flag,2000,500,1000,2,0.537141241133213,0.6331094232351802,0.6313819970153273,44
ecfp+rdkit2d+rdkit3d+bert+flag,2000,500,1000,3,0.47566132957027074,0.651790012623563,0.6480913106016815,47
ecfp+rdkit2d+rdkit3d+bert+flag,2000,500,1000,4,0.551026889788253,0.6334646965526505,0.631156437382102,38
ecfp+rdkit2d+rdkit3d+bert+flag,5000,500,1000,0,0.7112961913409986,0.6748747535877757,0.6755667619258166,15
ecfp+rdkit2d+rdkit3d+bert+flag,5000,500,1000,1,0.6365629950394998,0.6755037011226803,0.6744912407565862,14
ecfp+rdkit2d+rdkit3d+bert+flag,5000,500,1000,2,0.7069222463501824,0.6800075055796144,0.6804919689353556,18
ecfp+rdkit2d+rdkit3d+bert+flag,5000,500,1000,3,0.7211973388989766,0.6768910927736421,0.6782202805075794,16
ecfp+rdkit2d+rdkit3d+bert+flag,5000,500,1000,4,0.6456393529143598,0.6795985704998938,0.6783760366272181,16
ecfp+rdkit2d+rdkit3d+bert+flag,7000,500,1000,0,0.6392231990511601,0.681804929754756,0.6806978038772941,9
ecfp+rdkit2d+rdkit3d+bert+flag,7000,500,1000,1,0.7314312770253136,0.6789727775625927,0.6800744041625876,9
ecfp+rdkit2d+rdkit3d+bert+flag,7000,500,1000,2,0.6974692676555027,0.686209066184847,0.6864567910903133,7
ecfp+rdkit2d+rdkit3d+bert+flag,7000,500,1000,3,0.6275980879242221,0.7004177219493956,0.698670050766319,11
ecfp+rdkit2d+rdkit3d+bert+flag,7000,500,1000,4,0.7039933256481005,0.6902549721895428,0.6905709540508688,12
ecfp4096,500,500,1000,0,0.500628158946832,0.5475740863581563,0.5461657082266175,68
ecfp4096,500,500,1000,1,0.41026383756022705,0.5509591100416569,0.5482859016340226,83
ecfp4096,500,500,1000,2,0.485250324010849,0.5457819420460266,0.5439659939594567,70
ecfp4096,500,500,1000,3,0.38671321350903737,0.5623773042496915,0.558688357681036,96
ecfp4096,500,500,1000,4,0.4607325474853101,0.5563870606354858,0.5541870084060356,69
ecfp4096,1000,500,1000,0,0.5030192389552083,0.5484853175491738,0.547212266465649,3
ecfp4096,1000,500,1000,1,0.4404581644033131,0.5652951201569729,0.5629232182102278,3
ecfp4096,1000,500,1000,2,0.5362783693350278,0.5955788307695112,0.5940370192863047,79
ecfp4096,1000,500,1000,3,0.39843291938304903,0.5766671114011991,0.5731024270281195,3
ecfp4096,1000,500,1000,4,0.4964077627020223,0.5712779853876235,0.5691816200613975,3
ecfp4096,2000,500,1000,0,0.5794247427712316,0.585499529077195,0.5853598093646869,2
ecfp4096,2000,500,1000,1,0.5010652860196737,0.5839342245945871,0.5817796314205043,2
ecfp4096,2000,500,1000,2,0.5566682909284869,0.5714131407151374,0.5709560516756028,2
ecfp4096,2000,500,1000,3,0.5309745095670223,0.5823165388806362,0.5812896975828334,2
ecfp4096,2000,500,1000,4,0.5647741220891476,0.5894529018780125,0.5888606107272207,2
ecfp4096,5000,500,1000,0,0.6734263946612676,0.6640552687929587,0.6642520619947463,43
ecfp4096,5000,500,1000,1,0.6908739517474997,0.6519447145782158,0.653073661159724,45
ecfp4096,5000,500,1000,2,0.6174000694471247,0.656121741677137,0.6554634740334004,46
ecfp4096,5000,500,1000,3,0.6343426068623861,0.6513722771721095,0.6508613840378821,27
ecfp4096,5000,500,1000,4,0.6379757687449455,0.6483332416753179,0.6480225159898401,29
ecfp4096,7000,500,1000,0,0.7232622375090917,0.6549509588091337,0.6570002979077398,23
ecfp4096,7000,500,1000,1,0.6902462814165198,0.6547675929971215,0.6555836009010673,33
ecfp4096,7000,500,1000,2,0.6994390728927794,0.6671451815500079,0.6678233537375927,30
ecfp4096,7000,500,1000,3,0.618349040376729,0.6570359155742872,0.6559139969237149,26
ecfp4096,7000,500,1000,4,0.6583297373726964,0.6639176262658059,0.6637388144535944,51
